date,IP,HICP,de1y,eurostoxx50,bbb_spread,ois_1y
2013-03-01,4.525044141508807,4.59784341060163,-0.029999999,7.893638862319256,4.970909090909091,2.3
2013-04-01,4.52720864451838,4.596936381060988,-0.0099999998,7.877149487874228,5.089090909090909,-0.599999999999999
2013-05-01,4.526126978647638,4.597339606872903,-0.0099999998,7.932279272226014,4.61695652173913,-1.9
2013-06-01,4.528289141652134,4.598749618185169,0.059999999,7.884486258029709,5.225238095238095,2.9499999999999997
2013-07-01,4.51852237926242,4.600358628990869,0.059999999,7.896006235393267,5.335652173913044,-2.9000000000000004
2013-08-01,4.523960130562548,4.600961341214036,0.079999998,7.93874846639443,4.658636363636364,2.1
2013-09-01,4.528289141652134,4.6017643928532586,0.07,7.960168538588889,4.79,-0.700000000000001
2013-10-01,4.5217885770490405,4.599956618935204,0.079999998,8.002654683418342,4.525652173913043,0
2013-11-01,4.534747721691546,4.600157644164547,0.07,8.024856227494002,4.326363636363636,-2.1999999999999997
2013-12-01,4.532599493153256,4.602065371034612,0.13,8.009761235971574,3.5322727272727272,1.4500000000000002
2014-01-01,4.529368472571809,4.602767301371781,0.059999999,8.03670338185565,3.4165217391304346,-0.899999999999998
2014-02-01,4.535820107853298,4.603568904621118,0.079999998,8.034587383234244,3.475,3.2
2014-03-01,4.530446639792155,4.603268378698495,0.13,8.037209332950383,3.1542857142857144,2.7
2014-04-01,4.546481189639412,4.603568904621118,0.13,8.061969936294377,2.888181818181818,1.35
2014-05-01,4.539030383483547,4.602667055769973,0.050000001,8.070092851950362,3.1,-2.1
2014-06-01,4.531523645819793,4.603468739348334,0,8.093061919392683,3.065238095238095,0.5
2014-07-01,4.541164856012179,4.603468739348334,0,8.068499601769268,3.365217391304348,-0.5499999999999999
2014-08-01,4.5217885770490405,4.603969465411573,-0.029999999,8.035620336013185,3.666363636363636,0.4
2014-09-01,4.533674184283021,4.604970165985424,-0.079999998,8.081282628306118,3.655,-2.8000000000000003
2014-10-01,4.532599493153256,4.603869340255043,-0.039999999,8.016177591631163,4.103478260869565,0
2014-11-01,4.529368472571809,4.603268378698495,-0.02,8.047555863074134,3.836190476190476,-0.2
2014-12-01,4.543294782270004,4.600358628990869,-0.1,8.058256069866468,3.784782608695652,0.8999999999999999
2015-01-01,4.536891345234797,4.598850257243272,-0.16,8.073171770192198,3.6895652173913045,-1.35
2015-03-01,4.562262684976814,4.604469940873698,-0.25,8.20393517168218,3.814090909090909,-0.2
2015-04-01,4.554928969551344,4.605270180988425,-0.25999999,8.225182001844496,3.6995454545454547,0.735
2015-06-01,4.565389315976247,4.6076670661866785,-0.27000001,8.166720346069196,4.066363636363636,0.325
2015-07-01,4.570578741218473,4.606768907351788,-0.27000001,8.173320970322074,4.265652173913043,0.135000000000002
2015-09-01,4.562262684976814,4.605470140997089,-0.27000001,8.060053916397791,4.915,-0.39000000000000096
2015-10-01,4.565389315976247,4.606269581431392,-0.34,8.094219305326792,5.150869565217391,-2.945
2015-12-01,4.560172820057356,4.604670060946409,-0.38999999,8.098227559972653,4.8252173913043475,9.879999999999999
2016-01-01,4.584967478670572,4.602165676967792,-0.46000001,8.016484485287132,5.656363636363636,-3.62
2016-03-01,4.564348191467836,4.603669059861824,-0.5,8.016785940769724,5.109565217391304,5.7
2016-04-01,4.578826210648489,4.603468739348334,-0.50999999,8.016708548262468,4.795909090909091,0.2
2016-06-01,4.5736795188967205,4.608065989100117,-0.64999998,7.976184060988189,4.737272727272727,-0.2
2016-07-01,4.571613402459248,4.60816569496789,-0.61000001,7.979023605837813,4.439090909090909,2.625
2016-09-01,4.5736795188967205,4.609460967405248,-0.69999999,8.010390332139105,4.048636363636364,1.375
2016-10-01,4.581901559048737,4.611549792952131,-0.67000002,8.020379737066646,3.8728571428571428,-0.2
2016-12-01,4.579852378003801,4.615813346086571,-0.83999997,8.073175761131768,3.7130434782608694,0.48499999999999605
2017-01-01,4.578826210648489,4.619270310366873,-0.69075,8.101304829444445,3.378181818181818,0
2017-03-01,4.582924577040772,4.619960271460727,-0.8472592592592593,8.139470868656627,3.5008695652173913,0.640000000000002
2017-04-01,4.592084946439436,4.621437158451963,-0.7935714285714286,8.158182407239858,3.336190476190476,-0.330000000000003
2017-06-01,4.593097604753822,4.620058798481842,-0.7048,8.17409689607989,2.888181818181818,-0.23500025272369385
2017-07-01,4.605170185988092,4.620649756836477,-0.6700400000000001,8.155905912710468,2.860952380952381,-0.845000147819519
2017-09-01,4.60816569496789,4.624874769262426,-0.7418571428571429,8.162551151156451,2.6436363636363636,-0.4999995231628418
2017-10-01,4.60816569496789,4.625266887687213,-0.74372,8.19277673100809,2.459090909090909,0.0050008296966552734
2017-12-01,4.633757642840004,4.629374874684909,-0.7695454545454545,8.178822638131537,2.689090909090909,-0.020000338554382324
2018-01-01,4.6141299273595635,4.632298853376344,-0.6316086956521739,8.192062262345857,2.4856521739130435,-0.14500021934509277
2018-03-01,4.61015772749913,4.633757642840004,-0.6623478260869565,8.123941603689953,2.812173913043478,-0.14500021934509277
2018-04-01,4.60816569496789,4.63463189613771,-0.6442608695652174,8.148335278427185,3.0238095238095237,-0.15999972820281982
2018-06-01,4.619073091157083,4.640054587841593,-0.6610769230769231,8.144031077972043,3.581818181818182,-0.7899999618530273
2018-07-01,4.6061696863211745,4.641598542601643,-0.6614800000000001,8.149280106896093,3.611818181818182,0
2018-09-01,4.61015772749913,4.645640118541804,-0.5959047619047618,8.121250669226072,3.5414285714285714,-0.12499988079071045
2018-10-01,4.613138355637268,4.647750633523209,-0.6439677419354839,8.08473188299567,3.7791304347826085,-0.11999905109405518
2018-12-01,4.602165676967792,4.644871552839644,-0.6352083333333334,8.025463703610118,4.708095238095238,-0.22500157356262207
2019-01-01,4.611152257665639,4.6447754405804504,-0.5734166666666667,8.035490805791856,4.592173913043478,-0.3149986267089844
2019-03-01,4.609162207257629,4.648133885420207,-0.5555,8.111584693028178,3.933181818181818,-0.7450014352798462
2019-04-01,4.60816569496789,4.650621448892009,-0.552875,8.148666810094511,3.4577272727272725,-0.48999786376953125
2019-06-01,4.597138014290827,4.6520537718869415,-0.62724,8.133280208751282,3.9504761904761905,2.68000066280365
2019-07-01,4.597138014290827,4.652721487846314,-0.6847407407407408,8.162745137544826,3.5760869565217392,2.004999
2019-09-01,4.599152113662528,4.654626794700683,-0.716125,8.164661367177429,3.5176190476190476,6.885004
2019-10-01,4.604169685654508,4.6557682387511825,-0.64376,8.175047245704848,3.7021739130434783,0.130001
2019-12-01,4.570578741218473,4.658236906924784,-0.6491739130434783,8.220223805066963,3.1186363636363637,0.130001
2020-01-01,4.597138014290827,4.658236906924784,-0.5888260869565217,8.23170636098987,3.0017391304347827,-0.5100011825561523
2020-03-01,4.478472532942134,4.655958352820196,-0.7386956521739131,7.945972804830875,6.572272727272727,7.714998722076416
2020-04-01,4.2710950739666,4.653769855824153,-0.5735,7.95141002423488,6.342727272727273,0.6099998950958252
2020-06-01,4.484131857611035,4.654531615525816,-0.569,8.082523562601414,5.1077272727272724,0.04499852657318115
2020-07-01,4.534747721691546,4.65586330030361,-0.5746521739130435,8.106602329046092,4.954782608695652,-0.34500062465667725
2020-09-01,4.541164856012179,4.6515765588022475,-0.5800454545454545,8.089707387716155,4.505909090909091,0.3000020980834961
2020-10-01,4.571613402459248,4.6531028397433944,-0.6667727272727273,8.064759172649168,4.567826086956522,-1.0999977588653564
2020-12-01,4.591071261608589,4.655673168161198,-0.7090869565217391,8.169321357582517,3.3843478260869566,1.359999179840088
2021-01-01,4.61015772749913,4.665512414994253,-0.637095238095238,8.186529766931201,3.2595454545454547,-0.24499893188476562
2021-03-01,4.607168188650764,4.668520501488853,-0.6311304347826087,8.24624842551072,3.1795652173913043,0.339999794960022
2021-04-01,4.616110126026426,4.669646205172456,-0.63815,8.290866228419622,2.8713636363636366,-0.13000071048736572
2021-06-01,4.584967478670572,4.674416358724906,-0.6415,8.320158030493674,2.9181818181818184,-0.1699984073638916
2021-07-01,4.617098756853365,4.679535267943399,-0.646,8.309580041678991,3.043478260869565,-0.13499855995178223
2021-09-01,4.596129441335942,4.685735833827659,-0.6705652173913044,8.332858249121294,2.9472727272727273,-0.11500120162963867
2021-10-01,4.600157644164547,4.693730362967572,-0.6670476190476191,8.326572249807418,3.2,0.3449976444244385
2021-12-01,4.628886712605407,4.704472387061954,-0.677695652173913,8.344710434503629,3.281304347826087,-0.9999990463256836
2022-02-01,4.626931677769604,4.722597602864056,-0.6311,8.31485593022679,3.966,4.214999079704285
2022-03-01,4.611152257665639,4.740662155425248,-0.6000869565217392,8.241861023980931,4.455217391304348,3.6199986934661865
2022-04-01,4.604169685654508,4.741709550126918,-0.35442105263157897,8.252535505066112,3.997272727272727,-6.3599999994039536
2022-06-01,4.619073091157083,4.75720434184359,0.37613636363636366,8.18524542393047,5.239090909090909,5.094999074935913
2022-07-01,4.612145799724517,4.763881877142913,0.38057142857142856,8.167150831751918,6.191363636363636,8.99999737739563
2022-09-01,4.6520537718869415,4.780467127845082,1.2614545454545454,8.150810767705055,5.640909090909091,10.659992694854736
2022-10-01,4.636668853047462,4.794798317964484,1.910095238095238,8.150345537614243,6.096190476190476,-14.92002010345459
2022-12-01,4.599152113662528,4.792645108022841,2.3774285714285712,8.264794012148514,4.800434782608695,15.599989891052246
2023-02-01,4.653007515402251,4.804348859848469,2.9314761904761903,8.351878404207023,4.159,-6.299996376037598
2023-03-01,4.596129441335942,4.807539438085824,3.003695652173913,8.343252814209208,4.704782608695652,11.19999885559082
2023-05-01,4.603168183317418,4.808355897961355,3.1524545454545456,8.370853354048068,4.743913043478261,-6.700015068054199
2023-06-01,4.607168188650764,4.810801285551003,3.4696818181818183,8.372037792467667,4.459545454545455,1.374983787536621
2023-07-01,4.591071261608589,4.8140525279500315,3.668,8.381260472199164,4.377142857142857,-3.600001335144043
2023-09-01,4.585987366571318,4.822295664976738,3.663666666666667,8.34930169076361,4.285454545454545,2.7450084686279297
2023-10-01,4.581901559048737,4.823019748841191,3.6972272727272726,8.319705934543313,4.748181818181818,-3.295016288757324
